Ticker,CCASS ID,Date,Shareholding,% of Total Issued Shares/Warrants/Units,DoD Change
1862,B02037,2020/08/17,2000,0.00014283732795287592,0.0
1862,C00088,2020/08/17,2000,0.00014283732795287592,0.0
1862,B02093,2020/08/17,1903,0.00013590971754716145,0.0
1862,B01407,2020/08/17,1000,7.141866397643796e-05,0.0
1862,B01427,2020/08/17,1000,7.141866397643796e-05,0.0
1862,B01712,2020/08/17,1000,7.141866397643796e-05,0.0
1862,B01917,2020/08/17,1000,7.141866397643796e-05,0.0
1862,B01959,2020/08/17,1000,7.141866397643796e-05,0.0
1862,B01240,2020/08/17,550,3.928026518704088e-05,0.0
1862,B01340,2020/08/17,536,3.8280403891370746e-05,0.0
1962,B01161,2020/08/17,252547803,38.20219019728264,-0.2686504851137954
1962,B01581,2020/08/17,154948000,23.43854468885857,0.07865892582161038
1962,B01143,2020/08/17,107768197,16.301789641829608,0.0
1962,C00010,2020/08/17,31615800,4.782432436520733,0.018152059804984688
1962,B01929,2020/08/17,14988000,2.2671922696427984,0.0
1962,B01955,2020/08/17,9674000,1.4633585546119847,-0.0030253433008309294
1962,B01753,2020/08/17,8432000,1.2754847356303758,0.0
1962,C00093,2020/08/17,6005555,0.9084432793511245,0.0
1962,C00019,2020/08/17,5454667,0.8251120133357134,0.12252640368365808
1962,B01885,2020/08/17,5190000,0.7850765865656605,0.0
1962,C00033,2020/08/17,5024000,0.7599662371687627,0.034186379299390945
1962,B01673,2020/08/17,4916000,0.7436293833442751,-0.0308585016684767
1962,B01668,2020/08/17,4481333,0.6778785385171582,0.0
1962,C00039,2020/08/17,4447333,0.6727354549057455,0.0015126716504155757
1962,B01289,2020/08/17,3738000,0.5654366629253255,0.0
1962,B02102,2020/08/17,3558000,0.538208573217846,0.0
1962,B01610,2020/08/17,3090000,0.4674155399783991,0.0
1962,B01654,2020/08/17,2274000,0.3439815333044917,0.0
1962,B01601,2020/08/17,2208000,0.3339979004117492,0.0
1962,B01338,2020/08/17,2200000,0.3327877630914168,0.0
1962,B01284,2020/08/17,2184000,0.33036748845075203,-0.003025343300830985
1962,C00018,2020/08/17,1981666,0.2997609978792344,0.0
1962,C00037,2020/08/17,1630000,0.24656547901773154,0.0
1962,B01694,2020/08/17,1570000,0.23748944911523834,0.0
1962,B01727,2020/08/17,1516000,0.2293210222029945,0.0
1962,B01565,2020/08/17,1352000,0.2045132071361798,0.0
1962,C00042,2020/08/17,1322000,0.1999751921849332,0.0
1962,C00036,2020/08/17,1244000,0.18817635331169205,0.0
1962,B01982,2020/08/17,1218000,0.18424340702061168,0.0
1962,B01890,2020/08/17,952000,0.14400634111955854,0.0
1962,C00028,2020/08/17,852334,0.1289301478485271,0.0
1962,B01858,2020/08/17,786000,0.11889599172266073,0.0
1962,B01118,2020/08/17,762000,0.11526557976166345,0.0
1962,B01564,2020/08/17,716000,0.108307290169752,0.0
1962,B01345,2020/08/17,662000,0.10013886325750816,0.009076029902493205
1962,B01438,2020/08/17,650000,0.0983236572770095,0.0
1962,B01086,2020/08/17,636000,0.09620591696642776,0.0
1962,B01848,2020/08/17,536000,0.08107920046227246,0.0
1962,B01130,2020/08/17,534000,0.08077666613218935,0.0045380149512465745
1962,B01769,2020/08/17,471312,0.07129403009006446,0.0
1962,B01148,2020/08/17,464000,0.07018796457928064,0.0
1962,B01695,2020/08/17,410000,0.062019537667036766,0.004538014951246588
1962,B01842,2020/08/17,392667,0.059397623895371524,0.0
1962,B01253,2020/08/17,348000,0.05264097343446048,0.009076029902493198
1962,B01551,2020/08/17,312000,0.047195355492964566,0.001815205980498641
1962,B01699,2020/08/17,310000,0.04689282116288146,0.0
1962,B01904,2020/08/17,308000,0.04659028683279835,0.014219113513905993
1962,B01802,2020/08/17,300000,0.045380149512465925,0.0
1962,B01905,2020/08/17,294000,0.04447254652221661,0.0
1962,B01497,2020/08/17,292000,0.0441700121921335,0.034186379299390994
1962,B02120,2020/08/17,254000,0.03842185992055448,0.0
1962,B01323,2020/08/17,236000,0.03569905094980653,-0.012403907533407352
1962,B01389,2020/08/17,210000,0.03176610465872615,0.0
1962,C00015,2020/08/17,210000,0.03176610465872615,0.0
1962,B02138,2020/08/17,204000,0.030858501668476836,0.030858501668476836
1962,B01209,2020/08/17,200000,0.03025343300831062,0.0
1962,B01514,2020/08/17,200000,0.03025343300831062,0.0
1962,B01661,2020/08/17,200000,0.03025343300831062,0.0
1962,B01947,2020/08/17,194000,0.0293458300180613,0.0015126716504155306
1962,B01875,2020/08/17,144000,0.021782471765983646,0.0
1962,B01428,2020/08/17,120000,0.018152059804986367,0.0
1962,B01491,2020/08/17,106000,0.016034319494404627,-0.023295143416399176
1962,C00002,2020/08/17,106000,0.016034319494404627,0.0
1962,B01265,2020/08/17,100000,0.01512671650415531,
1962,B01680,2020/08/17,90000,0.013614044853739777,0.0
1962,B01290,2020/08/17,72000,0.010891235882991823,0.0
1962,B01826,2020/08/17,62000,0.009378564232576292,0.0
1962,B01584,2020/08/17,59333,0.00897513470341047,0.0
1962,B01275,2020/08/17,46000,0.006958289591911442,0.0024202746406648493
1962,B01962,2020/08/17,46000,0.006958289591911442,0.0
1962,B01447,2020/08/17,44000,0.006655755261828336,0.006655755261828336
1962,B01590,2020/08/17,34000,0.005143083611412805,0.0
1962,B01556,2020/08/17,30000,0.004538014951246593,0.0
1962,B01659,2020/08/17,30000,0.004538014951246593,0.0
1962,B01721,2020/08/17,30000,0.004538014951246593,0.0
1962,C00088,2020/08/17,28000,0.004235480621163487,-0.003630411960997273
1962,B01272,2020/08/17,20000,0.0030253433008310612,4.336808689942018e-19
1962,B01818,2020/08/17,20000,0.0030253433008310612,4.336808689942018e-19
1962,B02065,2020/08/17,20000,0.0030253433008310612,0.0030253433008310612
1962,B01119,2020/08/17,16000,0.002420274640664849,0.0
1962,B01555,2020/08/17,16000,0.002420274640664849,-0.007563358252077655
1962,B01264,2020/08/17,14000,0.0021177403105817434,0.0
1962,B01353,2020/08/17,10000,0.0015126716504155306,2.168404344971009e-19
1962,B01373,2020/08/17,10000,0.0015126716504155306,2.168404344971009e-19
1962,B01425,2020/08/17,10000,0.0015126716504155306,2.168404344971009e-19
1962,C00003,2020/08/17,10000,0.0015126716504155306,2.168404344971009e-19
1962,C00040,2020/08/17,10000,0.0015126716504155306,2.168404344971009e-19
1962,B01843,2020/08/17,8000,0.0012101373203324249,0.0
1962,B02047,2020/08/17,8000,0.0012101373203324249,0.0
1962,B01137,2020/08/17,6000,0.0009076029902493184,0.0
1962,B01959,2020/08/17,6000,0.0009076029902493184,0.0
1962,C00041,2020/08/17,6000,0.0009076029902493184,0.0
1962,C00100,2020/08/17,6000,0.0009076029902493184,0.0
1962,B01184,2020/08/17,4000,0.0006050686601662122,0.0
1962,B01198,2020/08/17,4000,0.0006050686601662122,0.0
1962,B01857,2020/08/17,4000,0.0006050686601662122,0.0
1962,B01915,2020/08/17,4000,0.0006050686601662122,0.0
1962,B01183,2020/08/17,2000,0.00030253433008310617,0.0
1962,B01981,2020/08/17,2000,0.00030253433008310617,0.0
1962,B01897,2020/08/17,1700,0.00025715418057064025,0.0
1962,B01407,2020/08/17,100,1.512671650415531e-05,0.0
2014,B01978,2020/08/17,385179950,18.063789270708998,0.0
2014,C00019,2020/08/17,249410645,11.69661435687816,-0.009379402676959359
2014,B01813,2020/08/17,206010000,9.661253727403935,0.0
2014,B01901,2020/08/17,189860200,8.90387634064199,0.0
2014,B01451,2020/08/17,141416200,6.6319974242284365,0.0
2014,B01389,2020/08/17,135000000,6.3310968069488425,0.0
2014,C00039,2020/08/17,90659000,4.251636336453148,0.0023448506692389515
2014,B01962,2020/08/17,64794200,3.038654464657813,0.0
2014,B01564,2020/08/17,32879000,1.5419269030790446,0.0
2014,B01565,2020/08/17,27261135,1.2784658129800102,-0.003282790936936175
2014,C00033,2020/08/17,21901100,1.0270961798419802,0.013787721935133224
2014,B01853,2020/08/17,20500000,0.961388774388528,0.0
2014,B01590,2020/08/17,18432000,0.8644057507087487,0.015710499483910012
2014,B01130,2020/08/17,17451000,0.8183997805782538,9.379402676967796e-05
2014,B01556,2020/08/17,15593000,0.7312651297092838,0.0
2014,C00010,2020/08/17,14688250,0.6888350568493803,-0.009191814623422112
2014,B01925,2020/08/17,11644000,0.5460688238526838,0.0
2014,B01955,2020/08/17,10788000,0.5059249803952898,0.0007034552007720851
2014,B01284,2020/08/17,10717000,0.5025952924449686,0.0
2014,C00042,2020/08/17,10438000,0.4895110257106076,0.0
2014,B02055,2020/08/17,10138000,0.4754419216951658,0.0
2014,B01228,2020/08/17,9747236,0.4571162571568653,0.004689701338480623
2014,C00100,2020/08/17,7154000,0.3355012337549039,-0.06279510092225549
2014,B01849,2020/08/17,6477000,0.30375195569339003,0.0
2014,B01294,2020/08/17,4815000,0.2258091194478421,0.0
2014,B02132,2020/08/17,4801000,0.2251525612604548,-0.0018758805353922547
2014,C00088,2020/08/17,4189000,0.19645158906895333,0.009379402676961218
2014,B01842,2020/08/17,3958000,0.18561837897706315,0.0
2014,B01668,2020/08/17,3953000,0.1853838939101391,0.007315934088029774
2014,B01274,2020/08/17,3768000,0.17670794643394994,-0.00037517610707840654
2014,B01610,2020/08/17,3560000,0.16695336764991026,0.0
2014,B01231,2020/08/17,3314000,0.1554167023572479,0.0
2014,B01161,2020/08/17,2710000,0.12709090627282493,0.0
2014,B01143,2020/08/17,2687000,0.1260122749649744,0.0
2014,B01086,2020/08/17,2441000,0.11447560967231205,0.021572626157010888
2014,B01826,2020/08/17,2211000,0.1036892965938066,0.007034552007720921
2014,B01584,2020/08/17,2137000,0.10021891760333093,-0.01547601441698604
2014,B01904,2020/08/17,2002000,0.09388782079638212,0.0019227775487770798
2014,B01885,2020/08/17,1980000,0.09285608650191636,-0.0014538074149290092
2014,C00037,2020/08/17,1974000,0.09257470442160752,0.0
2014,B01353,2020/08/17,1870000,0.08769741502958768,-0.004220731204632552
2014,B01089,2020/08/17,1729000,0.08108493614233,0.0
2014,C00002,2020/08/17,1678000,0.07869318845970487,0.013178060761130539
2014,C00028,2020/08/17,1489000,0.0698296529299765,0.0
2014,C00018,2020/08/17,1323308,0.06205919298822118,0.0
2014,B01939,2020/08/17,1244000,0.058339884650698975,0.0037517610707845095
2014,B01905,2020/08/17,1218000,0.057120562302694,0.0
2014,B01948,2020/08/17,1156000,0.05421294747283602,0.0024855417093947313
2014,B01927,2020/08/17,1130000,0.05299362512483105,0.0
2014,B01700,2020/08/17,1058000,0.04961704016112501,0.0
2014,B01345,2020/08/17,967000,0.04534941194310764,0.0
2014,B01551,2020/08/17,940000,0.04408319258171787,0.0
2014,B01890,2020/08/17,927000,0.04347353140771538,0.0
2014,B01148,2020/08/17,918000,0.04305145828725213,0.0
2014,C00015,2020/08/17,908000,0.04258248815340407,0.0
2014,B01900,2020/08/17,882000,0.041363165805399116,0.0
2014,B01275,2020/08/17,870000,0.04080040164478143,0.0
2014,B01272,2020/08/17,865000,0.0405659165778574,0.0
2014,B01695,2020/08/17,864000,0.0405190195644726,0.0
2014,B01491,2020/08/17,853000,0.04000315241723973,0.0
2014,B01265,2020/08/17,740000,0.034703789904756616,0.014069104015441865
2014,B01825,2020/08/17,643000,0.03015477960643042,-0.0005627641606176688
2014,B01183,2020/08/17,623000,0.02921683933873429,-0.0018758805353922547
2014,B01623,2020/08/17,600000,0.02813820803088375,0.0
2014,C00058,2020/08/17,591000,0.02771613491042049,-0.001219322348004967
2014,B01858,2020/08/17,556000,0.026074739441952276,-3.469446951953614e-18
2014,B02141,2020/08/17,549000,0.025746460348258633,-3.469446951953614e-18
2014,B01253,2020/08/17,500000,0.02344850669240312,0.0
2014,B01727,2020/08/17,477000,0.022369875384552575,-0.0038455550975541146
2014,C00048,2020/08/17,440000,0.02063468588931475,0.0
2014,B01119,2020/08/17,403000,0.018899496394076915,0.0
2014,B01575,2020/08/17,400000,0.0187588053539225,0.0
2014,B01169,2020/08/17,370000,0.017351894952378308,0.0
2014,B01938,2020/08/17,369000,0.01730499793899351,0.0
2014,B01433,2020/08/17,360000,0.016882924818530248,0.0
2014,B01818,2020/08/17,345866,0.016220082431349397,0.0001875880535392241
2014,B01581,2020/08/17,340000,0.015944984550834124,0.0
2014,C00041,2020/08/17,338000,0.015851190524064508,0.0
2014,B01118,2020/08/17,336000,0.015757396497294896,0.0
2014,B01373,2020/08/17,300000,0.014069104015441874,0.004689701338480625
2014,C00036,2020/08/17,298000,0.013975309988672262,0.0
2014,B01115,2020/08/17,297000,0.013928412975287456,0.0
2014,B01338,2020/08/17,278000,0.013037369720976136,0.0
2014,B01350,2020/08/17,278000,0.013037369720976136,0.0
2014,B01852,2020/08/17,267000,0.012521502573743268,0.0
2014,B02045,2020/08/17,238000,0.011161489185583885,0.0
2014,B01224,2020/08/17,225000,0.010551828011581405,-0.009566990730500477
2014,B01875,2020/08/17,207000,0.009707681770654892,0.005440053552637524
2014,B01351,2020/08/17,200000,0.00937940267696125,0.0
2014,B01563,2020/08/17,200000,0.00937940267696125,0.0
2014,B01680,2020/08/17,200000,0.00937940267696125,0.0
2014,B02060,2020/08/17,200000,0.00937940267696125,0.0
2014,B02122,2020/08/17,196000,0.009191814623422024,0.0
2014,B01252,2020/08/17,180000,0.008441462409265124,0.0
2014,B01497,2020/08/17,170000,0.007972492275417062,0.0
2014,B01413,2020/08/17,151000,0.007081449021105744,0.0
2014,B01404,2020/08/17,146000,0.006846963954181711,0.0
2014,C00093,2020/08/17,141000,0.006612478887257679,0.003939349124323723
2014,B01356,2020/08/17,135000,0.006331096806948842,0.0
2014,B01940,2020/08/17,133000,0.0062373027801792295,-0.00862905046280435
2014,B01673,2020/08/17,122000,0.0057214356329463615,0.0
2014,B01460,2020/08/17,120000,0.00562764160617675,0.0
2014,B01788,2020/08/17,120000,0.00562764160617675,0.0
2014,B01298,2020/08/17,100000,0.004689701338480625,0.0
2014,B01543,2020/08/17,100000,0.004689701338480625,0.0
2014,B02112,2020/08/17,100000,0.004689701338480625,0.0
2014,B01982,2020/08/17,90000,0.004220731204632562,0.0
2014,B01762,2020/08/17,85000,0.003986246137708531,0.0
2014,B01158,2020/08/17,80000,0.0037517610707845,0.0
2014,B01523,2020/08/17,80000,0.0037517610707845,0.0
2014,B02074,2020/08/17,80000,0.0037517610707845,0.0
2014,B01289,2020/08/17,77000,0.0036110700306300814,0.0
2014,B01915,2020/08/17,75000,0.0035172760038604685,-0.0004220731204632555
2014,C00003,2020/08/17,66000,0.003095202883397212,0.0
2014,B01649,2020/08/17,65000,0.0030483058700124053,0.0
2014,B02159,2020/08/17,65000,0.0030483058700124053,0.0
2014,B02120,2020/08/17,63000,0.002954511843242793,0.0
2014,B01714,2020/08/17,62000,0.0029076148298579872,0.0
2014,B01789,2020/08/17,60000,0.002813820803088375,0.0
2014,B01769,2020/08/17,50411,0.0023641253417414675,0.0
2014,B01423,2020/08/17,48000,0.0022510566424706994,0.0
2014,B01686,2020/08/17,45000,0.002110365602316281,0.0
2014,B01937,2020/08/17,38000,0.001782086508622637,0.0
2014,B01773,2020/08/17,36000,0.0016882924818530248,0.0
2014,B01843,2020/08/17,32000,0.0015007044283137998,0.0
2014,B01511,2020/08/17,31000,0.0014538074149289936,0.0
2014,B02101,2020/08/17,31000,0.0014538074149289936,0.0
2014,B01264,2020/08/17,30000,0.0014069104015441876,0.0
2014,B01500,2020/08/17,30000,0.0014069104015441876,0.0
2014,B01981,2020/08/17,27000,0.0012662193613897687,0.0012193223480049624
2014,B01929,2020/08/17,25000,0.0011724253346201562,0.0
2014,B01184,2020/08/17,21000,0.000984837281080931,0.0
2014,B01320,2020/08/17,20000,0.000937940267696125,0.0
2014,B01417,2020/08/17,20000,0.000937940267696125,0.0
2014,B01427,2020/08/17,20000,0.000937940267696125,0.0
2014,B01829,2020/08/17,20000,0.000937940267696125,0.0002344850669240312
2014,B01963,2020/08/17,20000,0.000937940267696125,0.0
2014,B02102,2020/08/17,17000,0.0007972492275417062,0.00042207312046325615
2014,B01137,2020/08/17,15000,0.0007034552007720938,0.0
2014,B01267,2020/08/17,15000,0.0007034552007720938,0.0
2014,B01777,2020/08/17,14000,0.0006565581873872874,0.0
2014,B01198,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01209,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01212,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01347,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01509,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01585,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01588,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01738,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01794,2020/08/17,10000,0.0004689701338480625,0.0
2014,B01256,2020/08/17,9000,0.0004220731204632562,0.0
2014,B01459,2020/08/17,8000,0.00037517610707845,0.0
2014,B02176,2020/08/17,6000,0.00028138208030883743,0.0
2014,C00074,2020/08/17,4680,0.00021947802264089318,0.0
2014,B01848,2020/08/17,4000,0.00018758805353922495,2.710505431213761e-20
2014,B01897,2020/08/17,3000,0.00014069104015441872,0.0
2014,B01921,2020/08/17,3000,0.00014069104015441872,0.0
2014,B01340,2020/08/17,1341,6.288889494902518e-05,0.0
2014,B01712,2020/08/17,1000,4.689701338480625e-05,0.0
2014,B01910,2020/08/17,1000,4.689701338480625e-05,0.0
2014,B01971,2020/08/17,1000,4.689701338480625e-05,0.0
2014,B01240,2020/08/17,294,1.3787721935133035e-05,0.0
2060,B01143,2020/08/17,292655461,36.08379582365445,-0.017015106455382067
2060,B01901,2020/08/17,252831000,31.173524494355426,0.0
2060,B01666,2020/08/17,55483000,6.840935880174196,0.0
2060,C00100,2020/08/17,38121000,4.700238211490375,0.0022193617115711106
2060,C00010,2020/08/17,21541000,2.655959479387062,0.0
2060,B01939,2020/08/17,19492000,2.403322137886477,0.0
2060,B01345,2020/08/17,16807000,2.072267349243691,0.0
2060,B01959,2020/08/17,14164000,1.7463910712612385,0.0
2060,B02087,2020/08/17,13500000,1.664521283678814,0.0
2060,B01964,2020/08/17,12610000,1.554786176828877,-0.009863829829208193
2060,C00039,2020/08/17,11637000,1.4348173465311376,0.0
2060,B01980,2020/08/17,7300000,0.9000744719152106,0.0
2060,B02092,2020/08/17,5367064,0.6617475747308408,0.001232978728651024
2060,C00104,2020/08/17,5000000,0.6164893643254866,0.0
2060,B01119,2020/08/17,4723000,0.5823358535418547,0.0
2060,B01497,2020/08/17,3500000,0.4315425550278407,0.0
2060,C00019,2020/08/17,2259000,0.2785298948022549,-0.010973510684993637
2060,B01161,2020/08/17,1984000,0.2446229797643531,0.0
2060,B01277,2020/08/17,1693000,0.20874329876060976,0.0
2060,B01284,2020/08/17,1302000,0.16053383047035671,0.0
2060,B01491,2020/08/17,1168000,0.1440119155064337,0.02453627670015436
2060,B01590,2020/08/17,1143000,0.14092946868480624,0.0001232978728650802
2060,C00074,2020/08/17,1018421,0.1255691429811453,0.0
2060,B01274,2020/08/17,955000,0.11774946858616794,-0.0029591489487623274
2060,B01610,2020/08/17,487000,0.0600460640853024,0.05868978748378633
2060,B01224,2020/08/17,431000,0.05314138320485695,0.0093706383377474
2060,B01955,2020/08/17,349000,0.043030957629918966,-0.0013562766015160696
2060,C00058,2020/08/17,200000,0.02465957457301947,0.0
2060,C00093,2020/08/17,150179,0.01851675124900745,0.000986382982920777
2060,B01086,2020/08/17,136000,0.016768510709653236,0.001849468092976458
2060,C00033,2020/08/17,124000,0.015288936235272069,0.0
2060,B02065,2020/08/17,109000,0.013439468142295607,0.0017261702201113588
2060,B01089,2020/08/17,100000,0.012329787286509734,0.0
2060,B02138,2020/08/17,100000,0.012329787286509734,0.0
2060,B01904,2020/08/17,56000,0.006904680880445451,0.0030824468216274336
2060,C00088,2020/08/17,56000,0.006904680880445451,0.0
2060,B01762,2020/08/17,44000,0.005425106406064283,0.0
2060,B01818,2020/08/17,43000,0.005301808533199185,0.0028358510758972385
2060,C00018,2020/08/17,42000,0.0051785106603340885,-8.673617379884035e-19
2060,C00048,2020/08/17,31000,0.003822234058818017,0.0
2060,B01940,2020/08/17,28000,0.003452340440222725,-0.0003698936185952922
2060,B01829,2020/08/17,27000,0.0033290425673576283,0.001479574474381168
2060,B02073,2020/08/17,27000,0.0033290425673576283,-0.0008630851100556807
2060,B02102,2020/08/17,26000,0.0032057446944925307,-0.0038222340588180167
2060,B01915,2020/08/17,23000,0.0028358510758972385,-0.0002465957457301951
2060,B01565,2020/08/17,20000,0.0024659574573019467,0.0
2060,C00037,2020/08/17,19000,0.0023426595844368487,0.0
2060,B01668,2020/08/17,18000,0.002219361711571752,-0.0011096808557858767
2060,C00028,2020/08/17,15000,0.0018494680929764602,0.0
2060,B01130,2020/08/17,13000,0.0016028723472462654,0.0
2060,B01217,2020/08/17,11000,0.0013562766015160707,0.0
2060,B01584,2020/08/17,11000,0.0013562766015160707,0.0
2060,B01727,2020/08/17,10000,0.0012329787286509734,0.0
2060,B01890,2020/08/17,10000,0.0012329787286509734,0.0
2060,C00003,2020/08/17,10000,0.0012329787286509734,0.0
2060,C00036,2020/08/17,10000,0.0012329787286509734,0.0
2060,B01525,2020/08/17,8000,0.0009863829829207787,0.0
2060,B01696,2020/08/17,6000,0.000739787237190584,0.000369893618595292
2060,C00002,2020/08/17,6000,0.000739787237190584,0.0
2060,B01564,2020/08/17,5000,0.0006164893643254867,0.0
2060,B01919,2020/08/17,5000,0.0006164893643254867,0.0
2060,B02120,2020/08/17,5000,0.0006164893643254867,0.0
2060,B01714,2020/08/17,4000,0.0004931914914603893,-0.0008630851100556813
2060,B01183,2020/08/17,3000,0.000369893618595292,0.0
2060,B01184,2020/08/17,3000,0.000369893618595292,0.0
2060,B01447,2020/08/17,3000,0.000369893618595292,0.0
2060,B01935,2020/08/17,3000,0.000369893618595292,0.0
2060,B01148,2020/08/17,2000,0.00024659574573019467,0.0
2060,B01555,2020/08/17,2000,0.00024659574573019467,-0.00024659574573019467
2060,B01900,2020/08/17,2000,0.00024659574573019467,0.0
2060,B01974,2020/08/17,2000,0.00024659574573019467,0.00012329787286509734
2060,C00042,2020/08/17,2000,0.00024659574573019467,0.0
2060,B01826,2020/08/17,1000,0.00012329787286509734,0.0
2060,B01843,2020/08/17,1000,0.00012329787286509734,0.0
2060,B01885,2020/08/17,1000,0.00012329787286509734,0.0
2060,B01407,2020/08/17,900,0.0001109680855785876,0.0
2060,B01340,2020/08/17,780,9.617234083477592e-05,0.0
2060,B01897,2020/08/17,400,4.9319149146038944e-05,0.0
2060,B01769,2020/08/17,204,2.5152766064479856e-05,0.0
3836,B01451,2020/08/17,694127160,44.08099269346158,0.0
3836,C00019,2020/08/17,142870605,9.07308985736192,0.032102103318568
3836,C00010,2020/08/17,99643068,6.327897257992463,0.0432790967588641
3836,B01955,2020/08/17,78901251,5.0106748003290615,-0.0003810338672822766
3836,A00004,2020/08/17,61965000,3.9351272643622632,0.0
3836,C00040,2020/08/17,52007500,3.3027698087843196,-4.440892098500626e-16
3836,C00100,2020/08/17,41406133,2.6295231643687567,-0.023544844727133807
3836,C00039,2020/08/17,30768785,1.953991523356744,0.0
3836,B01284,2020/08/17,26504500,1.6831853558991299,0.00019051693364091626
3836,B01161,2020/08/17,26473368,1.6812082981730894,0.0019369221586871266
3836,B01901,2020/08/17,25230500,1.6022791647461,0.0
3836,B01590,2020/08/17,22757540,1.4452322460068552,-0.007620677345654414
3836,B01130,2020/08/17,20350500,1.2923716193561563,-0.0002540225781886285
3836,B01938,2020/08/17,19651500,1.2479811738177198,0.0
3836,B01143,2020/08/17,17356127,1.1022120319766644,0.004381889473751288
3836,C00093,2020/08/17,16267133,1.0330547660987186,0.0006668092677450943
3836,B01148,2020/08/17,14644500,0.9300084115702923,0.0
3836,C00033,2020/08/17,12776000,0.8113481147339994,-0.0025719786041583648
3836,B01668,2020/08/17,11761000,0.7468898855186731,0.0
3836,B02081,2020/08/17,10015500,0.6360407829616759,0.0
3836,C00074,2020/08/17,4365572,0.2772384636768578,0.0
3836,B01224,2020/08/17,3633000,0.2307160066396853,-0.0008890790236597002
3836,B01086,2020/08/17,2797000,0.1776252877982934,0.0
3836,B01654,2020/08/17,2710757,0.17214837049561615,0.0
3836,B01565,2020/08/17,2297000,0.14587246552473362,0.0
3836,B01230,2020/08/17,2103000,0.1335523704825924,0.0
3836,B01826,2020/08/17,1716500,0.1090074388651307,0.0
3836,B01727,2020/08/17,1685500,0.10703876388417,0.0
3836,B01089,2020/08/17,1441000,0.09151163379239928,0.0
3836,B01929,2020/08/17,1265000,0.08033464035210623,0.0
3836,B01937,2020/08/17,1193500,0.07579398676698719,0.0
3836,B01118,2020/08/17,1150500,0.07306324405146104,0.0
3836,C00037,2020/08/17,843500,0.05356701117549534,0.0
3836,B01338,2020/08/17,830500,0.05274143779638279,0.0
3836,C00028,2020/08/17,797000,0.05061399870405428,0.0
3836,B01584,2020/08/17,760000,0.04826428985581086,0.0
3836,B01353,2020/08/17,744000,0.04724819954305695,0.0
3836,B01183,2020/08/17,640500,0.04067536533243008,0.0
3836,C00002,2020/08/17,631000,0.040072061709232436,0.0
3836,C00015,2020/08/17,610000,0.038738443173742934,6.938893903907228e-18
3836,C00042,2020/08/17,586000,0.037214307704612065,-6.938893903907228e-18
3836,B01228,2020/08/17,562000,0.03569017223548119,0.0
3836,B01695,2020/08/17,546500,0.03470583474500084,0.0
3836,C00048,2020/08/17,544000,0.034547070633633034,0.0
3836,B01497,2020/08/17,524000,0.033276957742690634,-0.0012701128909424
3836,B01129,2020/08/17,500000,0.03175282227355977,0.0
3836,B01115,2020/08/17,492500,0.03127652993945638,0.003810338672827169
3836,B01610,2020/08/17,491000,0.0311812714726357,0.0
3836,B01491,2020/08/17,484000,0.03073673196080586,-0.049073859812497546
3836,C00036,2020/08/17,477500,0.030323945271249587,0.0
3836,C00088,2020/08/17,477500,0.030323945271249587,0.0
3836,C00041,2020/08/17,426500,0.02708515739934649,-3.469446951953614e-18
3836,B01289,2020/08/17,418000,0.026545359420695976,0.0
3836,B01939,2020/08/17,413000,0.02622783119796037,0.0
3836,C00058,2020/08/17,394000,0.02502122395156511,0.0
3836,B01272,2020/08/17,361500,0.022957290503783718,0.0
3836,B01345,2020/08/17,333000,0.02114737963419081,0.0
3836,B01274,2020/08/17,303500,0.019273963120050783,-0.0013653713577630698
3836,B02132,2020/08/17,294500,0.018702412319126702,0.0
3836,B01866,2020/08/17,290000,0.018416636918664672,0.0
3836,B01818,2020/08/17,262500,0.01667023169361888,-0.00012701128909424486
3836,B02102,2020/08/17,259500,0.016479714759977525,0.0
3836,B01962,2020/08/17,250000,0.015876411136779886,0.0
3836,B01564,2020/08/17,241500,0.015336613158129371,0.0
3836,B01556,2020/08/17,223000,0.01416175873400766,0.006382317276985515
3836,B01323,2020/08/17,204000,0.012955151487612388,9.525846682067844e-05
3836,C00095,2020/08/17,200000,0.012701128909423912,0.0
3836,B01890,2020/08/17,186500,0.011843802708037796,0.0
3836,B01788,2020/08/17,180000,0.01143101601848152,0.0
3836,B01209,2020/08/17,176500,0.0112087462625666,0.0
3836,C00003,2020/08/17,156500,0.00993863337162421,0.0
3836,B01264,2020/08/17,156000,0.00990688054935065,0.0
3836,B01416,2020/08/17,153000,0.009716363615709293,0.0
3836,B01686,2020/08/17,153000,0.009716363615709293,0.0
3836,B01842,2020/08/17,142500,0.009049554347964535,0.0
3836,B01832,2020/08/17,135000,0.008573262013861141,0.0
3836,B01885,2020/08/17,121000,0.007684182990201465,0.0
3836,B01623,2020/08/17,120000,0.007620677345654346,0.0
3836,B01123,2020/08/17,115500,0.007334901945192306,0.0
3836,B01137,2020/08/17,108500,0.0068903624333624715,0.0
